Column1,X,date,year,day,hhmmss,pixel_number,BH_Block,BH_Vine,BH_Leaf,round,E,A,Ci,gsw,Fv.Fm,Leaf_wp_bar,Stem_wp_bar,Leak,wrong_vine,Tleaf,leaf_temp_C
1934,967,7/28/2019,2019,209,9:14:05 AM,48,B2_R3,3,1,2,0.00500858,13.8188496,251.5917966,0.198110983,-2.468867793,12.2,NA,No,No,NA,28.4
1936,968,7/28/2019,2019,209,12:13:18 PM,48,B2_R3,3,1,3,0.01419106,16.08457755,276.7325548,0.367302906,0.791868226,11.4,NA,No,No,NA,31.8
1938,969,7/28/2019,2019,209,2:02:48 PM,48,B2_R3,3,1,4,0.009531219,10.11718478,272.999817,0.199813563,-2.468867793,17,15.5,No,No,NA,34.5
1940,970,7/28/2019,2019,209,5:28:46 PM,48,B2_R3,3,1,5,0.007723946,9.384686084,267.4937902,0.165852455,0.791868226,11.1,NA,No,No,NA,37.4
2112,1056,7/28/2019,2019,209,6:07:51 AM,48,B2_R3,6,1,1,0.000194065,-0.328959838,429.8861998,0.013473198,0.824327079,1.1,NA,No,No,NA,NA
2114,1057,7/28/2019,2019,209,9:19:57 AM,48,B2_R3,6,1,2,0.008446404,15.06198526,306.8319954,0.4395549,-2.468867793,13,NA,No,No,NA,27.8
2116,1058,7/28/2019,2019,209,12:18:34 PM,48,B2_R3,6,1,3,0.010810647,12.98507774,258.8088222,0.230120874,0.791868226,13.1,NA,No,No,NA,31.6
2118,1059,7/28/2019,2019,209,2:08:48 PM,48,B2_R3,6,1,4,0.009809266,9.022517993,287.974646,0.210332608,-2.468867793,16.1,12.7,No,No,NA,34.7
2120,1060,7/28/2019,2019,209,5:35:28 PM,48,B2_R3,6,1,5,0.006870103,8.981568817,267.3184863,0.156249781,0.791868226,11.2,NA,No,No,NA,34.1
2230,1116,7/28/2019,2019,209,6:17:08 AM,27,B3_R1,2,1,1,0.000185345,-0.504988368,451.5114134,0.013402567,0.7644544,1.6,NA,No,No,NA,NA
2072,1036,NA,2019,227,NA,48,B2_R3,5,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2231,1117,7/28/2019,2019,209,10:21:12 AM,27,B3_R1,2,1,2,0.009158032,5.436313384,349.6406824,0.385529075,-2.468867793,11.5,NA,No,No,NA,29.7
2074,1037,NA,2019,227,NA,48,B2_R3,5,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2232,1118,7/28/2019,2019,209,12:43:24 PM,27,B3_R1,2,1,3,0.012933969,12.60646339,301.1633616,0.379941459,0.791868226,11,NA,No,No,NA,34
2076,1038,NA,2019,227,NA,48,B2_R3,5,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2233,1119,7/28/2019,2019,209,2:57:35 PM,27,B3_R1,2,1,4,0.010053206,11.73103105,278.1232237,0.244993022,-2.468867793,16.9,11,No,No,NA,30.8
2078,1039,NA,2019,227,NA,48,B2_R3,5,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2234,1120,7/28/2019,2019,209,6:04:16 PM,27,B3_R1,2,1,5,0.00735897,9.574352651,273.4382168,0.181528961,0.791868226,8.2,NA,No,No,NA,32
2080,1040,NA,2019,227,NA,48,B2_R3,5,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2290,1176,7/28/2019,2019,209,6:19:48 AM,27,B3_R1,4,1,1,0.000287917,-0.283160057,413.2358989,0.0204614,0.790262297,1.6,NA,No,No,NA,NA
2082,1041,NA,2019,232,NA,48,B2_R3,5,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2291,1177,7/28/2019,2019,209,10:17:19 AM,27,B3_R1,4,1,2,0.009148979,15.39382929,298.0903199,0.404407245,-2.468867793,13.8,NA,No,No,NA,31.1
2084,1042,NA,2019,232,NA,48,B2_R3,5,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2292,1178,7/28/2019,2019,209,12:36:57 PM,27,B3_R1,4,1,3,0.012848911,10.6621196,308.7414866,0.358952796,0.791868226,12.1,NA,No,No,NA,34.5
2086,1043,NA,2019,232,NA,48,B2_R3,5,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2293,1179,7/28/2019,2019,209,2:53:28 PM,27,B3_R1,4,1,4,0.010993588,7.392532054,309.2034851,0.245632255,-2.468867793,14.8,11.5,No,No,NA,37.1
2088,1044,NA,2019,232,NA,48,B2_R3,5,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2294,1180,7/28/2019,2019,209,5:56:36 PM,27,B3_R1,4,1,5,0.005134224,6.84956164,266.538795,0.113921819,0.791868226,9.9,NA,No,No,NA,34.8
2090,1045,NA,2019,232,NA,48,B2_R3,5,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2320,1206,7/28/2019,2019,209,6:24:08 AM,27,B3_R1,5,1,1,0.000505794,-0.853793722,430.0163818,0.035481408,0.791868226,1.1,NA,No,No,NA,NA
2321,1207,7/28/2019,2019,209,10:13:38 AM,27,B3_R1,5,1,2,0.008479404,12.07910989,302.6803245,0.324040889,-2.468867793,15,NA,No,No,NA,29.7
2322,1208,7/28/2019,2019,209,12:30:11 PM,27,B3_R1,5,1,3,0.013258339,15.32436837,289.6866959,0.398626609,0.791868226,11.2,NA,No,No,NA,33.2
2323,1209,7/28/2019,2019,209,2:47:39 PM,27,B3_R1,5,1,4,0.010756091,7.352901941,309.8581454,0.244707119,-2.468867793,16.1,12,No,No,NA,31
2324,1210,7/28/2019,2019,209,5:49:51 PM,27,B3_R1,5,1,5,0.008734071,13.52060232,263.279565,0.235354107,0.791868226,11.7,NA,No,No,NA,32.6
2380,1266,7/28/2019,2019,209,5:46:34 AM,45,B3_R2,1,1,1,0.000549316,-0.785400999,423.5315378,0.039469964,0.771670802,1.6,NA,No,No,NA,NA
2381,1267,7/28/2019,2019,209,9:00:13 AM,45,B3_R2,1,1,2,0.007038825,15.20813761,286.4922277,0.322557119,-2.468867793,10,NA,No,No,NA,27.2
2382,1268,7/28/2019,2019,209,11:43:15 AM,45,B3_R2,1,1,3,0.009723257,11.63991398,290.2391255,0.277333257,0.791868226,11.3,NA,No,No,NA,29
2383,1269,7/28/2019,2019,209,1:49:45 PM,45,B3_R2,1,1,4,0.010970091,11.5386474,280.4919856,0.253617551,-2.468867793,16,9.2,No,No,NA,30.8
2384,1270,7/28/2019,2019,209,4:48:25 PM,45,B3_R2,1,1,5,0.012574507,14.37370207,275.7489428,0.314452698,0.791868226,11.7,NA,No,No,NA,36.3
2470,1356,7/28/2019,2019,209,5:43:26 AM,45,B3_R2,4,1,1,0.000289895,-0.956783845,466.9034641,0.020263016,0.795439013,1.9,NA,No,No,NA,NA
2102,1051,NA,2019,206,NA,48,B2_R3,6,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2471,1357,7/28/2019,2019,209,8:52:30 AM,45,B3_R2,4,1,2,0.006494024,13.17440039,288.1154705,0.278488431,-2.468867793,9.3,NA,No,No,NA,29.2
2104,1052,NA,2019,206,NA,48,B2_R3,6,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2472,1358,7/28/2019,2019,209,11:37:18 AM,45,B3_R2,4,1,3,0.011757344,16.92749535,271.2823095,0.350568138,0.791868226,11.7,NA,No,No,NA,33.7
2106,1053,NA,2019,206,NA,48,B2_R3,6,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2473,1359,7/28/2019,2019,209,1:43:27 PM,45,B3_R2,4,1,4,0.008454664,8.4693083,289.6100567,0.195839772,-2.468867793,14.1,10,No,No,NA,35.1
2108,1054,NA,2019,206,NA,48,B2_R3,6,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2474,1360,7/28/2019,2019,209,4:41:39 PM,45,B3_R2,4,1,5,0.011867467,9.698330392,295.7624708,0.266030675,0.791868226,10.6,NA,No,No,NA,33.5
2110,1055,NA,2019,206,NA,48,B2_R3,6,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2530,1416,7/28/2019,2019,209,5:38:14 AM,45,B3_R2,6,1,1,0.000256221,-0.732198181,455.5270605,0.018249763,0.805173979,1.5,NA,No,No,NA,NA
2531,1417,7/28/2019,2019,209,8:46:36 AM,45,B3_R2,6,1,2,0.005982746,10.96988086,291.8108683,0.236336681,-2.468867793,9.1,NA,No,No,NA,27.4
2532,1418,7/28/2019,2019,209,11:30:59 AM,45,B3_R2,6,1,3,0.012551091,18.48646269,275.2565076,0.403443799,0.791868226,10,NA,No,No,NA,34.5
2533,1419,7/28/2019,2019,209,1:38:35 PM,45,B3_R2,6,1,4,0.010030241,8.888764572,307.5050279,0.269673236,-2.468867793,14.5,10.9,No,No,NA,35.2
2534,1420,7/28/2019,2019,209,4:33:57 PM,45,B3_R2,6,1,5,0.013348272,12.06407486,286.2283704,0.303461904,0.791868226,13.6,NA,No,No,NA,35.7
2560,1446,7/28/2019,2019,209,6:23:38 AM,54,B3_R3,1,1,1,-1.09e-06,3.311349026,76014.80262,-6.92e-05,-1.328217111,1.3,NA,No,No,NA,NA
2561,1447,7/28/2019,2019,209,9:18:46 AM,54,B3_R3,1,1,2,0.007110188,12.07898664,295.5149458,0.283875206,0.791868226,8.3,NA,No,No,NA,27.7
2562,1448,7/28/2019,2019,209,11:55:05 AM,54,B3_R3,1,1,3,0.010787806,12.35186533,274.6088471,0.25323012,-2.468867793,14,NA,No,No,NA,32.8
2563,1449,7/28/2019,2019,209,2:09:10 PM,54,B3_R3,1,1,4,0.012126049,11.1559362,287.3061871,0.274268457,0.791868226,12.9,8.8,No,No,NA,35.3
2564,1450,7/28/2019,2019,209,5:02:57 PM,54,B3_R3,1,1,5,0.006999103,6.704656252,284.7086166,0.14371154,-2.468867793,12.5,NA,No,No,NA,34.2
2620,1506,7/28/2019,2019,209,6:14:49 AM,54,B3_R3,3,1,1,0.000505105,2.829800556,282.4248037,0.042513944,0.804102081,2.3,NA,No,No,NA,NA
2122,1061,NA,2019,213,NA,48,B2_R3,6,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2621,1507,7/28/2019,2019,209,9:12:55 AM,54,B3_R3,3,1,2,0.007702297,13.77454183,289.5970888,0.30827036,0.791868226,7.9,NA,No,No,NA,30.3
2124,1062,NA,2019,213,NA,48,B2_R3,6,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2622,1508,7/28/2019,2019,209,11:49:50 AM,54,B3_R3,3,1,3,0.011031721,12.35158536,285.3757864,0.286864695,-2.468867793,14,NA,No,No,NA,33
2126,1063,NA,2019,213,NA,48,B2_R3,6,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2623,1509,7/28/2019,2019,209,2:03:44 PM,54,B3_R3,3,1,4,0.01034183,9.818496329,304.0141025,0.286736946,0.791868226,13.4,8.4,No,No,NA,35.2
2128,1064,NA,2019,213,NA,48,B2_R3,6,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2624,1510,7/28/2019,2019,209,4:57:18 PM,54,B3_R3,3,1,5,0.00982552,12.82998375,253.344779,0.210319123,-2.468867793,12,NA,No,No,NA,36.2
2130,1065,NA,2019,213,NA,48,B2_R3,6,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2680,1566,7/28/2019,2019,209,6:16:34 AM,54,B3_R3,5,1,1,0.000739539,0.087555356,390.1760845,0.064640945,0.779784685,2.5,NA,No,No,NA,NA
2681,1567,7/28/2019,2019,209,9:06:52 AM,54,B3_R3,5,1,2,0.007849639,16.53882156,284.3235688,0.356172632,0.791868226,6.1,NA,No,No,NA,28.8
2682,1568,7/28/2019,2019,209,11:45:43 AM,54,B3_R3,5,1,3,0.01223884,14.18282952,275.6237153,0.30374111,-2.468867793,11.5,NA,No,No,NA,31.7
2683,1569,7/28/2019,2019,209,1:58:14 PM,54,B3_R3,5,1,4,0.01132684,11.71723591,289.9395043,0.291179998,0.791868226,10.9,6.8,No,No,NA,34.9
2684,1570,7/28/2019,2019,209,4:52:39 PM,54,B3_R3,5,1,5,0.009968831,12.26868817,260.4653591,0.214987854,-2.468867793,12,NA,No,No,NA,34.3
2735,1621,7/28/2019,2019,209,9:00:25 AM,34,B1_R2,1,2,2,0.006400943,14.36319482,278.7394717,0.275698772,0.791868226,NA,NA,NA,NA,NA,NA
2736,1622,7/28/2019,2019,209,11:39:19 AM,34,B1_R2,1,2,3,0.006497189,8.933159866,267.6521965,0.153997935,-2.468867793,NA,NA,NA,NA,NA,NA
2737,1623,7/28/2019,2019,209,1:50:46 PM,34,B1_R2,1,2,4,0.00613339,6.227746998,281.1801559,0.125477308,0.791868226,NA,NA,NA,NA,NA,NA
2738,1624,7/28/2019,2019,209,4:45:53 PM,34,B1_R2,1,2,5,0.00517355,6.090617042,258.8253906,0.096481114,-2.468867793,NA,NA,NA,NA,NA,NA
2771,1657,7/28/2019,2019,209,8:53:22 AM,34,B1_R2,4,2,2,0.009692989,16.37551388,281.9652472,0.35746592,0.791868226,NA,NA,NA,NA,NA,NA
2772,1658,7/28/2019,2019,209,11:34:25 AM,34,B1_R2,4,2,3,0.00836908,13.96553582,251.0417866,0.216309904,-2.468867793,NA,NA,NA,NA,NA,NA
2773,1659,7/28/2019,2019,209,1:45:14 PM,34,B1_R2,4,2,4,0.00627157,8.165762065,246.6511075,0.118541836,0.791868226,NA,NA,NA,NA,NA,NA
2774,1660,7/28/2019,2019,209,4:41:28 PM,34,B1_R2,4,2,5,0.008949689,11.84320637,255.6938647,0.194195721,-2.468867793,NA,NA,NA,NA,NA,NA
2783,1669,7/28/2019,2019,209,8:46:44 AM,34,B1_R2,5,2,2,0.007829975,16.42006522,278.4579774,0.330466537,0.791868226,NA,NA,NA,NA,NA,NA
2784,1670,7/28/2019,2019,209,11:30:16 AM,34,B1_R2,5,2,3,0.013046646,14.70514935,294.9159485,0.406062484,-2.468867793,NA,NA,NA,NA,NA,NA
2785,1671,7/28/2019,2019,209,1:40:01 PM,34,B1_R2,5,2,4,0.015226121,15.47880359,294.345916,0.448492837,0.791868226,NA,NA,NA,NA,NA,NA
2786,1672,7/28/2019,2019,209,4:35:01 PM,34,B1_R2,5,2,5,0.010569591,11.30606609,275.8677089,0.234649275,-2.468867793,NA,NA,NA,NA,NA,NA
2819,1705,7/28/2019,2019,209,9:46:35 AM,55,B1_R3,2,2,2,0.001960779,3.759852488,260.7533019,0.053231482,-2.468867793,NA,NA,NA,NA,NA,NA
2820,1706,7/28/2019,2019,209,12:03:20 PM,55,B1_R3,2,2,3,0.007175061,8.670384908,277.2312203,0.166859956,0.791868226,NA,NA,NA,NA,NA,NA
2821,1707,7/28/2019,2019,209,2:32:58 PM,55,B1_R3,2,2,4,0.006814056,7.062588742,278.776976,0.140013346,-2.468867793,NA,NA,NA,NA,NA,NA
2822,1708,7/28/2019,2019,209,5:13:54 PM,55,B1_R3,2,2,5,0.006588583,8.881593869,252.0809011,0.135521905,0.791868226,NA,NA,NA,NA,NA,NA
2152,1076,NA,2019,248,NA,48,B2_R3,6,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2830,1716,7/28/2019,2019,209,9:41:28 AM,55,B1_R3,3,2,2,0.004839893,11.37781666,265.8819525,0.181907198,-2.468867793,NA,NA,NA,NA,NA,NA
2154,1077,NA,2019,248,NA,48,B2_R3,6,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2831,1717,7/28/2019,2019,209,11:58:44 AM,55,B1_R3,3,2,3,0.005021614,7.552589502,250.5952923,0.108204474,0.791868226,NA,NA,NA,NA,NA,NA
2156,1078,NA,2019,248,NA,48,B2_R3,6,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2832,1718,7/28/2019,2019,209,2:27:52 PM,55,B1_R3,3,2,4,0.005055137,5.066033272,272.8084309,0.092640299,-2.468867793,NA,NA,NA,NA,NA,NA
2158,1079,NA,2019,248,NA,48,B2_R3,6,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2833,1719,7/28/2019,2019,209,5:07:21 PM,55,B1_R3,3,2,5,0.005606875,7.145498995,257.5021126,0.113414885,0.791868226,NA,NA,NA,NA,NA,NA
2160,1080,NA,2019,248,NA,48,B2_R3,6,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2866,1752,7/28/2019,2019,209,9:35:34 AM,55,B1_R3,6,2,2,0.003386694,8.887076136,251.7463826,0.120232937,-2.468867793,NA,NA,NA,NA,NA,NA
2867,1753,7/28/2019,2019,209,11:53:33 AM,55,B1_R3,6,2,3,0.006268833,9.480256238,253.728255,0.144324857,0.791868226,NA,NA,NA,NA,NA,NA
2868,1754,7/28/2019,2019,209,2:22:58 PM,55,B1_R3,6,2,4,0.004652514,4.981197473,285.391334,0.100597038,-2.468867793,NA,NA,NA,NA,NA,NA
2869,1755,7/28/2019,2019,209,5:00:26 PM,55,B1_R3,6,2,5,0.004998855,6.363448611,257.9247537,0.098791535,0.791868226,NA,NA,NA,NA,NA,NA
2878,1764,7/28/2019,2019,209,9:48:14 AM,67,B1_R4,1,2,2,0.006085223,13.09790261,260.0200557,0.207198479,0.791868226,NA,NA,NA,NA,NA,NA
2879,1765,7/28/2019,2019,209,12:18:22 PM,67,B1_R4,1,2,3,0.004847503,8.165105312,233.0178906,0.101974968,-2.468867793,NA,NA,NA,NA,NA,NA
2880,1766,7/28/2019,2019,209,2:36:58 PM,67,B1_R4,1,2,4,0.005399614,4.345380503,289.2567718,0.098610366,0.791868226,NA,NA,NA,NA,NA,NA
2881,1767,7/28/2019,2019,209,5:25:42 PM,67,B1_R4,1,2,5,0.003840206,5.344872574,238.5340248,0.069438857,-2.468867793,NA,NA,NA,NA,NA,NA
2914,1800,7/28/2019,2019,209,9:39:23 AM,67,B1_R4,4,2,2,0.005345951,12.46084734,254.4811414,0.184178147,0.791868226,NA,NA,NA,NA,NA,NA
2915,1801,7/28/2019,2019,209,12:11:09 PM,67,B1_R4,4,2,3,0.005254088,7.419161355,240.9496624,0.10033946,-2.468867793,NA,NA,NA,NA,NA,NA
2916,1802,7/28/2019,2019,209,2:30:39 PM,67,B1_R4,4,2,4,0.007234739,6.064718556,279.8739547,0.127272683,0.791868226,NA,NA,NA,NA,NA,NA
2172,1086,NA,2019,209,NA,27,B3_R1,1,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2917,1803,7/28/2019,2019,209,5:20:43 PM,67,B1_R4,4,2,5,0.008904171,10.3434074,260.8869753,0.178830404,-2.468867793,NA,NA,NA,NA,NA,NA
2174,1087,NA,2019,209,NA,27,B3_R1,1,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2938,1824,7/28/2019,2019,209,9:32:37 AM,67,B1_R4,6,2,2,0.001872701,5.865685644,217.0681731,0.059607437,0.791868226,NA,NA,NA,NA,NA,NA
2176,1088,NA,2019,209,NA,27,B3_R1,1,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2939,1825,7/28/2019,2019,209,12:06:17 PM,67,B1_R4,6,2,3,0.005926496,9.093078835,235.0244706,0.11848696,-2.468867793,NA,NA,NA,NA,NA,NA
2178,1089,NA,2019,209,NA,27,B3_R1,1,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2940,1826,7/28/2019,2019,209,2:24:37 PM,67,B1_R4,6,2,4,0.006264664,8.682226386,237.1629333,0.116949111,0.791868226,NA,NA,NA,NA,NA,NA
2180,1090,NA,2019,209,NA,27,B3_R1,1,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2941,1827,7/28/2019,2019,209,5:16:12 PM,67,B1_R4,6,2,5,0.008540872,13.32907287,219.2635755,0.16344257,-2.468867793,NA,NA,NA,NA,NA,NA
2962,1848,7/28/2019,2019,209,8:35:36 AM,23,B2_R1,2,2,2,0.005970172,12.98029266,281.4091928,0.251693084,0.791868226,NA,NA,NA,NA,NA,NA
2963,1849,7/28/2019,2019,209,11:22:40 AM,23,B2_R1,2,2,3,0.011899797,18.04967682,275.0091003,0.386168109,-2.468867793,NA,NA,NA,NA,NA,NA
2964,1850,7/28/2019,2019,209,1:31:12 PM,23,B2_R1,2,2,4,0.009942195,9.182522973,286.3005516,0.215118658,0.791868226,NA,NA,NA,NA,NA,NA
2965,1851,7/28/2019,2019,209,4:25:53 PM,23,B2_R1,2,2,5,0.007951793,8.437018773,258.9897802,0.142534505,-2.468867793,NA,NA,NA,NA,NA,NA
2986,1872,7/28/2019,2019,209,8:28:39 AM,23,B2_R1,4,2,2,0.004892793,13.36436922,254.6588145,0.195564525,0.791868226,NA,NA,NA,NA,NA,NA
2987,1873,7/28/2019,2019,209,11:16:18 AM,23,B2_R1,4,2,3,0.008655342,12.93640717,283.0453871,0.2743725,-2.468867793,NA,NA,NA,NA,NA,NA
2988,1874,7/28/2019,2019,209,1:24:21 PM,23,B2_R1,4,2,4,0.009166793,12.60214234,270.248318,0.238910145,0.791868226,NA,NA,NA,NA,NA,NA
2989,1875,7/28/2019,2019,209,4:21:20 PM,23,B2_R1,4,2,5,0.009783626,7.177272373,293.2798322,0.183897356,-2.468867793,NA,NA,NA,NA,NA,NA
3010,1896,7/28/2019,2019,209,8:21:38 AM,23,B2_R1,6,2,2,0.006346972,16.92924779,271.5476678,0.307322601,0.791868226,NA,NA,NA,NA,NA,NA
3011,1897,7/28/2019,2019,209,11:11:17 AM,23,B2_R1,6,2,3,0.010007823,19.76652704,269.6131886,0.38886733,-2.468867793,NA,NA,NA,NA,NA,NA
2192,1096,NA,2019,227,NA,27,B3_R1,1,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3012,1898,7/28/2019,2019,209,1:18:24 PM,23,B2_R1,6,2,4,0.01495244,18.84832847,276.0850359,0.4367475,0.791868226,NA,NA,NA,NA,NA,NA
2194,1097,NA,2019,227,NA,27,B3_R1,1,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3013,1899,7/28/2019,2019,209,4:16:49 PM,23,B2_R1,6,2,5,0.013638463,10.2684061,307.3623851,0.346529727,-2.468867793,NA,NA,NA,NA,NA,NA
2196,1098,NA,2019,227,NA,27,B3_R1,1,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3022,1908,7/28/2019,2019,209,8:36:00 AM,35,B2_R2,1,2,2,0.004165532,10.45508162,286.7069176,0.199824793,-2.468867793,NA,NA,NA,NA,NA,NA
2198,1099,NA,2019,227,NA,27,B3_R1,1,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3023,1909,7/28/2019,2019,209,11:23:07 AM,35,B2_R2,1,2,3,0.008989513,12.5837373,267.862749,0.232480775,0.791868226,NA,NA,NA,NA,NA,NA
2200,1100,NA,2019,227,NA,27,B3_R1,1,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3024,1910,7/28/2019,2019,209,1:29:01 PM,35,B2_R2,1,2,4,0.011514764,13.5499808,283.1691079,0.309436608,-2.468867793,NA,NA,NA,NA,NA,NA
2202,1101,NA,2019,232,NA,27,B3_R1,1,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3025,1911,7/28/2019,2019,209,4:26:26 PM,35,B2_R2,1,2,5,0.00915622,5.359784918,307.2210811,0.174077029,0.791868226,NA,NA,NA,NA,NA,NA
2204,1102,NA,2019,232,NA,27,B3_R1,1,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3058,1944,7/28/2019,2019,209,8:30:20 AM,35,B2_R2,4,2,2,0.005094971,11.49843108,298.046649,0.25960276,-2.468867793,NA,NA,NA,NA,NA,NA
2206,1103,NA,2019,232,NA,27,B3_R1,1,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3059,1945,7/28/2019,2019,209,11:16:47 AM,35,B2_R2,4,2,3,0.006849741,10.5860006,272.6240023,0.192472618,0.791868226,NA,NA,NA,NA,NA,NA
2208,1104,NA,2019,232,NA,27,B3_R1,1,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3060,1946,7/28/2019,2019,209,1:24:14 PM,35,B2_R2,4,2,4,0.008203029,9.312969342,290.0799471,0.212224437,-2.468867793,NA,NA,NA,NA,NA,NA
2210,1105,NA,2019,232,NA,27,B3_R1,1,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3061,1947,7/28/2019,2019,209,4:20:09 PM,35,B2_R2,4,2,5,0.010093998,6.641385479,299.5488712,0.195988932,0.791868226,NA,NA,NA,NA,NA,NA
3082,1968,7/28/2019,2019,209,8:24:14 AM,35,B2_R2,6,2,2,0.003045067,3.996598618,335.1242489,0.142109332,-2.468867793,NA,NA,NA,NA,NA,NA
3083,1969,7/28/2019,2019,209,11:10:39 AM,35,B2_R2,6,2,3,0.01237297,21.85403067,266.8184136,0.444155089,0.791868226,NA,NA,NA,NA,NA,NA
3084,1970,7/28/2019,2019,209,1:20:11 PM,35,B2_R2,6,2,4,0.011530302,15.31951764,281.054555,0.345220546,-2.468867793,NA,NA,NA,NA,NA,NA
3085,1971,7/28/2019,2019,209,4:14:36 PM,35,B2_R2,6,2,5,0.016576058,12.52659914,291.1507537,0.360710405,0.791868226,NA,NA,NA,NA,NA,NA
3094,1980,7/28/2019,2019,209,9:10:46 AM,48,B2_R3,1,2,2,0.003928386,5.21660544,326.193697,0.166996708,-2.468867793,NA,NA,NA,NA,NA,NA
3095,1981,7/28/2019,2019,209,12:09:21 PM,48,B2_R3,1,2,3,0.014375963,17.5908684,276.6895423,0.402985405,0.791868226,NA,NA,NA,NA,NA,NA
3096,1982,7/28/2019,2019,209,1:59:51 PM,48,B2_R3,1,2,4,0.010184758,7.946371199,299.8783823,0.223078432,-2.468867793,NA,NA,NA,NA,NA,NA
3097,1983,7/28/2019,2019,209,5:24:04 PM,48,B2_R3,1,2,5,0.005903454,6.341314525,284.3671417,0.133089774,0.791868226,NA,NA,NA,NA,NA,NA
3118,2004,7/28/2019,2019,209,9:15:14 AM,48,B2_R3,3,2,2,0.005486355,12.56213122,285.8552529,0.251056885,-2.468867793,NA,NA,NA,NA,NA,NA
3119,2005,7/28/2019,2019,209,12:14:54 PM,48,B2_R3,3,2,3,0.012581402,14.8527639,270.4983441,0.304856277,0.791868226,NA,NA,NA,NA,NA,NA
2222,1111,NA,2019,206,NA,27,B3_R1,2,1,1,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3120,2006,7/28/2019,2019,209,2:04:40 PM,48,B2_R3,3,2,4,0.010402929,10.48273962,282.2921944,0.232895493,-2.468867793,NA,NA,NA,NA,NA,NA
2224,1112,NA,2019,206,NA,27,B3_R1,2,1,2,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3121,2007,7/28/2019,2019,209,5:30:43 PM,48,B2_R3,3,2,5,0.005927769,8.080832455,252.738355,0.123905433,0.791868226,NA,NA,NA,NA,NA,NA
2226,1113,NA,2019,206,NA,27,B3_R1,2,1,3,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3154,2040,7/28/2019,2019,209,9:21:57 AM,48,B2_R3,6,2,2,0.004743056,14.02466819,262.3175345,0.219221494,-2.468867793,NA,NA,NA,NA,NA,NA
2228,1114,NA,2019,206,NA,27,B3_R1,2,1,4,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
2229,1115,NA,2019,206,NA,27,B3_R1,2,1,5,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA
3155,2041,7/28/2019,2019,209,12:20:14 PM,48,B2_R3,6,2,3,0.013509863,15.16528985,269.672935,0.316421379,0.791868226,NA,NA,NA,NA,NA,NA
