"","X.1","X","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","Stem_wp_bar","Leak","wrong_vine","treatment","Rep","leaf_temp_C"
"1383",2297,1149,"07-12-2019",2019,193,"9:45:46",48,"B3_R3",6,3,"2",0.005267427,16.3459767,278.9369651,0.258334216,0.760068969,31.75584839,33.41991613,2.107998707,50.29431186,NA,NA,NA,NA,2,1,NA
"1384",2299,1150,"07-12-2019",2019,193,"12:31:24",48,"B3_R3",6,3,"3",0.004086726,11.92367757,201.1021514,0.108888071,0.760068969,40.00321935,40.18024839,3.664376455,50.10529095,NA,NA,NA,NA,2,1,NA
"1385",2301,1151,"07-12-2019",2019,193,"14:45:24",48,"B3_R3",6,3,"4",0.004918661,12.97990334,188.2020863,0.112184104,0.760068969,43.64229032,44.1043,4.220721674,51.76013087,NA,NA,NA,NA,2,1,NA
"1386",2302,1151,"08-01-2019",2019,213,"06:00:54",27,"B3_R1",3,1,"1",0.00073322,-1.464034417,428.0630371,0.070614797,0.818409823,18.7013,19.53692581,1.048560483,48.9373529,-3.5,NA,"No","No",3,1,NA
"1387",2303,1152,"07-12-2019",2019,193,"20:14:56",48,"B3_R3",6,3,"6",0.0010886,4.990957845,199.3515761,0.042828593,0.760068969,33.36443548,33.99595484,2.476482086,50.17036455,NA,NA,NA,NA,2,1,NA
"1388",2304,1152,"08-01-2019",2019,213,"9:03:02",27,"B3_R1",3,1,"2",0.004277896,13.34660669,283.7043501,0.253110493,-0.882032144,28.72448387,29.83759355,1.759885794,52.07963435,-5.5,NA,"No","No",3,1,"22"
"1389",2305,1153,"08-01-2019",2019,213,"11:54:25",27,"B3_R1",3,1,"3",0.010787893,21.00117946,270.2507226,0.42673886,0.844341626,35.9873129,37.45700323,2.691787147,50.63286517,-9.9,NA,"No","No",3,1,"30.2"
"1390",2306,1154,"08-01-2019",2019,213,"14:02:51",27,"B3_R1",3,1,"4",0.009755839,16.50848779,283.7049607,0.361967601,-0.882032144,38.39799677,39.03080968,2.806611559,56.769431,-10,-6.5,"No","No",3,1,"30.1"
"1391",2307,1155,"08-01-2019",2019,213,"17:30:49",27,"B3_R1",3,1,"5",0.006060488,15.44141486,249.0035432,0.224034033,0.844341626,36.74990323,37.67518065,2.739789599,53.19581747,-8.6,NA,"No","No",3,1,"31.6"
"1392",2318,1166,"09-05-2019",2019,248,"6:24:18",27,"B3_R1",3,1,"1",0.000675527,-0.528344457,408.3724328,0.050810563,0.818602048,22.6181,23.53730968,1.330532918,48.911605,-4.7,NA,"No","No",3,1,NA
"1393",2319,1167,"09-05-2019",2019,248,"09:42:26",27,"B3_R1",3,1,"2",0.004425276,14.01786538,256.1044852,0.206485695,0.839705664,31.71208065,32.76970645,2.196416689,50.15739194,-12,NA,"No","No",3,1,NA
"1394",2320,1168,"09-05-2019",2019,248,"12:04:36",27,"B3_R1",3,1,"3",0.005582131,17.44612262,224.2526358,0.209998804,0.821130852,35.45134516,36.41057742,2.704231512,50.56404749,-15.4,NA,"No","No",3,1,NA
"1395",2321,1169,"09-05-2019",2019,248,"14:15:44",27,"B3_R1",3,1,"4",0.004781375,12.30222204,230.0120048,0.14867303,0.839705664,37.27100645,36.99242581,3.211972122,50.56542584,-17,-11.6,"No","No",3,1,NA
"1396",2322,1170,"09-05-2019",2019,248,"17:03:32",27,"B3_R1",3,1,"5",0.004660151,14.24986172,211.4249655,0.15270686,0.821130852,37.57172903,38.59523548,3.041149486,50.37297625,-15.5,NA,"No","No",3,1,NA
"1397",2328,1176,"07-28-2019",2019,209,"06:19:48",27,"B3_R1",4,1,"1",0.000287917,-0.283160057,413.2358989,0.0204614,0.790262297,23.47292581,24.22585484,1.394646161,49.63374695,-1.6,NA,"No","No",3,1,NA
"1398",2329,1177,"07-28-2019",2019,209,"10:17:19",27,"B3_R1",4,1,"2",0.009148979,15.39382929,298.0903199,0.404407245,-2.468867793,34.89246129,38.62063548,2.401645289,46.67275028,-13.8,NA,"No","No",3,1,"31.1"
"1399",2330,1178,"07-28-2019",2019,209,"12:36:57",27,"B3_R1",4,1,"3",0.012848911,10.6621196,308.7414866,0.358952796,0.791868226,41.89374839,43.53806452,3.678158391,50.57842983,-12.1,NA,"No","No",3,1,"34.5"
"1400",2331,1179,"07-28-2019",2019,209,"14:53:28",27,"B3_R1",4,1,"4",0.010993588,7.392532054,309.2034851,0.245632255,-2.468867793,43.76655,45.48473333,4.46210188,46.34561483,-14.8,-11.5,"No","No",3,1,"37.1"
"1401",2332,1180,"07-28-2019",2019,209,"17:56:36",27,"B3_R1",4,1,"5",0.005134224,6.84956164,266.538795,0.113921819,0.791868226,43.28373871,43.71226452,4.351801029,49.52664273,-9.9,NA,"No","No",3,1,"34.8"
"1402",2338,1186,"08-15-2019",2019,227,"6:38:29",27,"B3_R1",4,1,"1",0.000755233,-0.554425235,407.0496974,0.059258773,0.813797759,22.15482903,22.94589677,1.280390027,49.75185495,-1.5,NA,"No","No",3,1,NA
"1403",2339,1187,"08-15-2019",2019,227,"09:29:30",27,"B3_R1",4,1,"2",0.010743004,15.91659767,337.414716,0.580766754,0.906757924,33.14743226,35.85091613,2.047044592,51.47033754,-10.3,NA,"No","No",3,1,"26.6"
"1404",2340,1188,"08-15-2019",2019,227,"12:01:22",27,"B3_R1",4,1,"3",0.011813614,13.30954517,295.6165178,0.352443451,0.804241053,41.64617419,42.92128065,3.445966735,53.68812112,-10,NA,"No","No",3,1,"33.2"
"1405",2341,1189,"08-15-2019",2019,227,"14:37:58",27,"B3_R1",4,1,"4",0.011480098,23.12801249,231.2353312,0.289599235,0.906757924,43.74091935,45.24046452,3.983916208,51.70826648,-14.8,-9.2,"No","No",3,1,"32.8"
"1406",2342,1190,"08-15-2019",2019,227,"17:30:38",27,"B3_R1",4,1,"5",0.008323734,9.749164986,282.0261104,0.203951849,0.804241053,43.25564194,44.69305806,4.025029938,50.37868585,-9.2,NA,"No","No",3,1,"31.7"
"1407",2343,1191,"08-20-2019",2019,232,"6:34:29",27,"B3_R1",4,1,"1",0.00578157,-0.870652882,394.255126,0.659798544,0.69892338,18.30464516,19.24714194,1.010463922,49.15690628,-0.8,NA,"No","No",3,1,NA
"1408",2344,1192,"08-20-2019",2019,232,"9:49:34",27,"B3_R1",4,1,"2",0.005379139,15.16010827,279.0587148,0.285868214,0.814224199,30.00907647,31.01535882,1.973920237,50.68845321,-7.2,NA,"No","No",3,1,"21.3"
"1409",2345,1193,"08-20-2019",2019,232,"11:43:12",27,"B3_R1",4,1,"3",0.010633358,21.48853563,273.9809648,0.457056847,0.820766037,33.10941935,34.55738065,2.515225334,46.59486971,-6.5,NA,"No","No",3,1,"26.9"
"1410",2346,1194,"08-20-2019",2019,232,"14:09:11",27,"B3_R1",4,1,"4",0.008775125,21.78947656,271.6748146,0.437429388,0.814224199,35.58195161,36.57789032,2.139940827,59.94142834,-10.8,-5,"No","No",3,1,"29.5"
"1411",2347,1195,"08-20-2019",2019,232,"17:16:15",27,"B3_R1",4,1,"5",0.006277015,13.75489923,260.1204378,0.219604485,0.820766037,36.0281,36.73495,2.902822496,49.48626465,-10.1,NA,"No","No",3,1,"31.4"
"1412",2358,1206,"07-28-2019",2019,209,"06:24:08",27,"B3_R1",5,1,"1",0.000505794,-0.853793722,430.0163818,0.035481408,0.791868226,23.81093871,24.59491613,1.417291232,49.74199218,-1.1,NA,"No","No",3,1,NA
"1413",2359,1207,"07-28-2019",2019,209,"10:13:38",27,"B3_R1",5,1,"2",0.008479404,12.07910989,302.6803245,0.324040889,-2.468867793,35.57191613,39.01843226,2.727305705,44.1086811,-15,NA,"No","No",3,1,"29.7"
"1414",2360,1208,"07-28-2019",2019,209,"12:30:11",27,"B3_R1",5,1,"3",0.013258339,15.32436837,289.6866959,0.398626609,0.791868226,41.15004194,42.93742581,3.455205162,51.11587532,-11.2,NA,"No","No",3,1,"33.2"
"1415",2361,1209,"07-28-2019",2019,209,"14:47:39",27,"B3_R1",5,1,"4",0.010756091,7.352901941,309.8581454,0.244707119,-2.468867793,44.58671667,45.75743333,4.361547429,50.62580044,-16.1,-12,"No","No",3,1,"31"
"1416",2362,1210,"07-28-2019",2019,209,"17:49:51",27,"B3_R1",5,1,"5",0.008734071,13.52060232,263.279565,0.235354107,0.791868226,41.88019677,43.55495484,3.698744049,50.2382976,-11.7,NA,"No","No",3,1,"32.6"
"1417",2368,1216,"08-15-2019",2019,227,"6:35:52",27,"B3_R1",5,1,"1",0.000533112,-0.524239399,411.9503779,0.042295245,0.784350685,21.95954194,22.88787742,1.261379849,49.47388138,-1.9,NA,"No","No",3,1,NA
"1418",2369,1217,"08-15-2019",2019,227,"09:24:17",27,"B3_R1",5,1,"2",0.008538709,22.98321038,278.5651487,0.378068399,0.906757924,33.93731613,35.33617097,2.391109434,50.97419791,-9,NA,"No","No",3,1,"27.8"
"1419",2370,1218,"08-15-2019",2019,227,"11:55:26",27,"B3_R1",5,1,"3",0.010485525,12.67740092,284.0404103,0.285246843,0.804241053,41.48564194,42.57229677,3.731391384,50.51459832,-11.1,NA,"No","No",3,1,"30.6"
"1420",2371,1219,"08-15-2019",2019,227,"14:31:13",27,"B3_R1",5,1,"4",0.010653814,19.01403985,261.5788008,0.277780695,0.906757924,43.6146871,45.15751935,3.844054929,52.76035309,-14.4,-9.7,"No","No",3,1,"31.5"
"1421",2372,1220,"08-15-2019",2019,227,"17:25:56",27,"B3_R1",5,1,"5",0.007644437,12.4267,237.6966244,0.170269984,0.804241053,44.2077129,44.94385806,4.380682019,50.68242033,-9.3,NA,"No","No",3,1,"33.2"
"1422",2373,1221,"08-20-2019",2019,232,"6:23:30",27,"B3_R1",5,1,"1",0.005440843,-0.813674805,396.0207641,0.959630236,0.92573998,17.51063226,19.22056774,0.693703693,58.80377495,-1.1,NA,"No","No",3,1,NA
"1423",2374,1222,"08-20-2019",2019,232,"9:42:38",27,"B3_R1",5,1,"2",0.005736795,16.3646823,281.9135147,0.325236405,0.814224199,29.11747059,30.16547059,1.869949189,50.66696864,-8,NA,"No","No",3,1,"20.7"
"1424",2375,1223,"08-20-2019",2019,232,"11:38:29",27,"B3_R1",5,1,"3",0.007755308,16.75341852,283.6751564,0.359216548,0.820766037,33.22734516,34.19422258,2.281224463,52.50305477,-6.6,NA,"No","No",3,1,"27.2"
"1425",2376,1224,"08-20-2019",2019,232,"14:02:53",27,"B3_R1",5,1,"4",0.008558849,20.07989024,274.810954,0.407503184,0.814224199,35.80971935,36.67096774,2.225344016,59.44726659,-10.9,-6.2,"No","Yes (stem)",3,1,"28.6"
"1426",2377,1225,"08-20-2019",2019,232,"17:12:07",27,"B3_R1",5,1,"5",0.003901606,6.142671436,301.3927108,0.138223318,0.820766037,36.304475,37.140275,2.809221091,51.31511597,-9.6,NA,"No","No",3,1,"28.4"
"1427",2383,1231,"07-25-2019",2019,206,"05:56:22",27,"B3_R1",6,1,"1",0.000425794,8.547659065,-55.5462788,0.03247458,0.815855505,22.79466774,23.95495806,1.303702604,49.5890499,-3.6,NA,"No","No",3,1,NA
"1428",2384,1232,"07-25-2019",2019,206,"08:14:33",27,"B3_R1",6,1,"2",0.004233726,14.14489008,275.5185996,0.210946965,0.828194567,30.62782581,31.84124839,2.057380379,49.85149683,-6.2,NA,"No","No",3,1,"26.7"
"1429",2385,1233,"07-25-2019",2019,206,"11:24:01",27,"B3_R1",6,1,"3",0.007151194,15.62884073,244.3331937,0.191057237,0.8031225,40.22460645,40.21357742,3.739542515,50.18938805,-14.9,NA,"No","No",3,1,"32.6"
"1430",2386,1234,"07-25-2019",2019,206,"12:16:32",27,"B3_R1",6,1,"4",0.007658666,14.85155919,262.9732616,0.213763229,0.780944786,40.73697742,41.53068065,3.580218161,51.36096825,-15.2,-10.4,"No","No",3,1,"34.6"
"1431",2387,1235,"07-25-2019",2019,206,"17:22:29",27,"B3_R1",6,1,"5",0.007650275,11.6853033,265.2643559,0.174477806,0.828194567,43.62106563,44.58630625,4.293122909,49.61102331,-16.5,NA,"No","No",3,1,"32.5"
"1432",2393,1241,"08-01-2019",2019,213,"05:57:27",27,"B3_R1",6,1,"1",0.000608919,-0.288221881,401.1404082,0.065664277,0.810161534,17.89761935,19.63273871,0.935846471,48.92084202,-1.8,NA,"No","No",3,1,NA
"1433",2394,1242,"08-01-2019",2019,213,"8:56:16",27,"B3_R1",6,1,"2",0.00480392,14.40704222,287.7637445,0.293639881,-0.882032144,28.10971935,29.06556129,1.721236142,51.96718544,-6.5,NA,"No","No",3,1,"22.2"
"1434",2395,1243,"08-01-2019",2019,213,"11:46:44",27,"B3_R1",6,1,"3",0.009087502,16.61720456,288.6742983,0.388894841,0.844341626,34.74645484,36.59696774,2.474917748,50.17642561,-7.7,NA,"No","No",3,1,"28.4"
"1435",2396,1244,"08-01-2019",2019,213,"13:57:50",27,"B3_R1",6,1,"4",0.00940082,18.31547271,272.9725434,0.361562227,-0.882032144,37.48033871,38.36011935,2.716097119,55.33012427,-10.5,-6.5,"No","No",3,1,"29.3"
"1436",2397,1245,"08-01-2019",2019,213,"17:25:46",27,"B3_R1",6,1,"5",0.007202903,15.0262516,270.1186112,0.270340566,0.844341626,37.23335806,37.47510645,2.722534953,56.61460019,-8.5,NA,"No","No",3,1,"27.8"
"1437",2408,1256,"09-05-2019",2019,248,"6:20:53",27,"B3_R1",6,1,"1",0.000232613,-0.534653832,440.5367265,0.017505772,0.805209305,22.70819677,23.66952581,1.319065331,49.42854769,-4.2,NA,"No","No",3,1,NA
"1438",2409,1257,"09-05-2019",2019,248,"9:24:03",27,"B3_R1",6,1,"2",0.00400814,12.79517611,250.6419046,0.176600842,0.839705664,30.165555,31.39045,2.320518407,42.93741662,-12.5,NA,"No","No",3,1,NA
"1439",2410,1258,"09-05-2019",2019,248,"11:58:47",27,"B3_R1",6,1,"3",0.003110329,10.49636982,223.8219548,0.115305838,0.821130852,35.76518387,36.6019871,2.681249109,52.04757955,-14.8,NA,"No","No",3,1,NA
"1440",2411,1259,"09-05-2019",2019,248,"14:08:33",27,"B3_R1",6,1,"4",0.002609437,7.502846096,229.0415885,0.084283488,0.839705664,36.50870323,36.57350645,3.051528328,50.10457989,-14.9,-9.6,"No","No",3,1,NA
"1441",2412,1260,"09-05-2019",2019,248,"16:58:47",27,"B3_R1",6,1,"5",0.005749356,14.49621294,241.5826978,0.196789755,0.821130852,37.2421871,38.02064516,2.943874434,51.68745865,-15,NA,"No","No",3,1,NA
"1442",2418,1266,"07-28-2019",2019,209,"05:46:34",45,"B3_R2",1,1,"1",0.000549316,-0.785400999,423.5315378,0.039469964,0.771670802,23.66708387,24.66046452,1.385590933,49.7455325,-1.6,NA,"No","No",3,2,NA
"1443",2419,1267,"07-28-2019",2019,209,"9:00:13",45,"B3_R2",1,1,"2",0.007038825,15.20813761,286.4922277,0.322557119,-2.468867793,34.36989032,35.99374839,2.277651168,53.2383539,-10,NA,"No","No",3,2,"27.2"
"1444",2420,1268,"07-28-2019",2019,209,"11:43:15",45,"B3_R2",1,1,"3",0.009723257,11.63991398,290.2391255,0.277333257,0.791868226,41.85985161,43.35675806,3.537157653,52.48648717,-11.3,NA,"No","No",3,2,"29"
"1445",2421,1269,"07-28-2019",2019,209,"13:49:45",45,"B3_R2",1,1,"4",0.010970091,11.5386474,280.4919856,0.253617551,-2.468867793,44.47471667,45.68798333,4.30591545,50.81769076,-16,-9.2,"No","No",3,2,"30.8"
"1446",2422,1270,"07-28-2019",2019,209,"16:48:25",45,"B3_R2",1,1,"5",0.012574507,14.37370207,275.7489428,0.314452698,0.791868226,44.20575161,45.98054839,4.02180132,51.5833062,-11.7,NA,"No","No",3,2,"36.3"
"1447",2428,1276,"08-15-2019",2019,227,"5:57:43",45,"B3_R2",1,1,"1",0.00050161,2.367910554,282.7511733,0.03588629,0.803716842,23.6007871,24.48373548,1.39376311,49.62960817,-3.2,NA,"No","No",3,2,NA
"1448",2429,1277,"08-15-2019",2019,227,"08:52:30",45,"B3_R2",1,1,"2",0.007032677,19.15676804,284.762226,0.32658986,0.906757924,32.92873548,34.65995806,2.259199341,50.02299815,-7.2,NA,"No","No",3,2,"25.6"
"1449",2430,1278,"08-15-2019",2019,227,"11:09:09",45,"B3_R2",1,1,"3",0.006579979,11.21464508,260.0322171,0.17889995,0.804241053,40.97611613,41.73709355,3.652282797,51.12973908,-11.3,NA,"No","No",3,2,"33.4"
"1450",2431,1279,"08-15-2019",2019,227,"13:35:39",45,"B3_R2",1,1,"4",0.010946754,20.673168,252.6871539,0.296253137,0.906757924,42.34939677,43.73724516,3.742720303,51.54501808,-16.9,-11.9,"No","No",3,2,"33.4"
"1451",2432,1280,"08-15-2019",2019,227,"16:39:37",45,"B3_R2",1,1,"5",0.00971321,13.00015489,255.7022972,0.216126242,0.804241053,45.22124516,46.46979355,4.412178744,51.3481986,-12.6,NA,"No","No",3,2,"35.2"
"1452",2433,1281,"08-20-2019",2019,232,"5:30:49",45,"B3_R2",1,1,"1",0.005119204,-0.385204364,395.1346675,0.934470772,0.791245314,18.42523871,20.40597097,0.666004619,60.72973689,-0.7,NA,"No","No",3,2,NA
"1453",2434,1282,"08-20-2019",2019,232,"8:53:48",45,"B3_R2",1,1,"2",0.003654922,11.15371179,298.5344739,0.241130587,0.814224199,25.8682,26.53294706,1.585609476,50.61310099,-6,NA,"No","No",3,2,"20.2"
"1454",2435,1283,"08-20-2019",2019,232,"10:57:33",45,"B3_R2",1,1,"3",0.005049361,16.04675896,248.4948425,0.22726957,0.820766037,32.09328387,32.60032903,2.287459397,50.87081706,-4.3,NA,"No","No",3,2,"24.1"
"1455",2436,1284,"08-20-2019",2019,232,"13:10:24",45,"B3_R2",1,1,"4",0.008513584,16.27223875,283.1640928,0.350773106,0.814224199,36.23784516,36.73630968,2.541888375,56.40488955,-10.2,-5,"No","No",3,2,"29.2"
"1456",2437,1285,"08-20-2019",2019,232,"16:30:13",45,"B3_R2",1,1,"5",0.00742916,12.44775438,286.3843161,0.264129599,0.820766037,36.7431,37.6996,2.879953139,50.94998076,-7.9,NA,"No","No",3,2,"23.4"
"1457",2443,1291,"07-25-2019",2019,206,"05:38:04",45,"B3_R2",2,1,"1",7.34719e-05,-0.455977056,517.8569899,0.00572116,0.774817164,22.17359667,23.13943,1.269744093,49.65478673,-4.1,NA,"No","No",3,2,NA
"1458",2444,1292,"07-25-2019",2019,206,"8:21:11",45,"B3_R2",2,1,"2",0.004255582,13.7949891,286.3354448,0.23135499,0.8031225,29.86918387,31.36329032,1.900775404,50.54126954,-6.4,NA,"No","No",3,2,"23.4"
"1459",2445,1293,"07-25-2019",2019,206,"10:27:36",45,"B3_R2",2,1,"3",0.008798915,17.64733435,296.1763826,0.34780188,0.780944786,36.64920968,37.45957742,2.637185976,54.88164322,-11.9,NA,"No","No",3,2,"31.3"
"1460",2446,1294,"07-25-2019",2019,206,"12:43:10",45,"B3_R2",2,1,"4",0.007954434,14.18094401,250.3067652,0.186083983,0.828194567,43.12393226,43.76629677,4.211944665,50.12387788,-15,-11.8,"No","No",3,2,"34"
"1461",2447,1295,"07-25-2019",2019,206,"16:20:25",45,"B3_R2",2,1,"5",0.007242647,5.693697547,300.1455748,0.138165127,0.8031225,46.04580476,46.23847619,5.046443751,49.88811707,-9,NA,"No","No",3,2,"36.2"
"1462",2453,1301,"08-01-2019",2019,213,"05:26:45",45,"B3_R2",2,1,"1",0.000525398,-0.480808607,408.9624895,0.050035769,-0.405236907,19.36520968,20.71809032,1.054095481,48.99459367,-2,NA,"No","No",3,2,NA
"1463",2454,1302,"08-01-2019",2019,213,"8:21:57",45,"B3_R2",2,1,"2",0.000802878,6.231736436,179.4877991,0.04910101,-0.882032144,26.57610645,27.33469677,1.629598578,50.99595714,-4.6,NA,"No","No",3,2,"22.3"
"1464",2455,1303,"08-01-2019",2019,213,"10:42:13",45,"B3_R2",2,1,"3",0.007195967,14.18404137,280.0035122,0.281129881,0.844341626,35.18135161,35.90266129,2.645390714,51.5410827,-6.9,NA,"No","No",3,2,"31.4"
"1465",2456,1304,"08-01-2019",2019,213,"13:06:32",45,"B3_R2",2,1,"4",0.009516984,17.74469036,274.9925716,0.3590837,-0.882032144,36.30480323,37.28834839,2.780433371,51.3538579,-9.5,-6,"No","No",3,2,"26.7"
"1466",2457,1305,"08-01-2019",2019,213,"16:37:41",45,"B3_R2",2,1,"5",0.00739826,16.36930302,256.9829546,0.263166383,0.844341626,37.82209677,39.00629677,2.864340321,53.05178641,-9.3,NA,"No","No",3,2,"29.2"
"1467",2468,1316,"09-05-2019",2019,248,"5:39:13",45,"B3_R2",2,1,"1",0.000180381,-0.558824196,462.2681068,0.012514082,0.825551875,23.9255129,24.71832903,1.426201941,49.74612392,-5.8,NA,"No","No",3,2,NA
"1468",2469,1317,"09-05-2019",2019,248,"8:31:28",45,"B3_R2",2,1,"2",0.003976196,13.99594247,252.9022665,0.197790115,0.839705664,29.961875,30.43891,2.064010518,50.05940672,-10,NA,"No","No",3,2,NA
"1469",2470,1318,"09-05-2019",2019,248,"11:07:18",45,"B3_R2",2,1,"3",0.003872016,11.83281552,247.295727,0.156829107,0.821130852,34.62724839,35.53229355,2.484501665,52.40348093,-13.8,NA,"No","No",3,2,NA
"1470",2471,1319,"09-05-2019",2019,248,"13:21:58",45,"B3_R2",2,1,"4",0.005268914,12.97620691,238.342346,0.168515809,0.839705664,37.20593871,37.32114839,3.13917251,50.44890681,-15,-10,"No","No",3,2,NA
"1471",2472,1320,"09-05-2019",2019,248,"16:18:39",45,"B3_R2",2,1,"5",0.005038927,11.48117568,252.0260777,0.163145819,0.821130852,38.86411935,39.24174516,3.072146478,54.83255423,-16.1,NA,"No","No",3,2,NA
"1472",2473,1321,"07-25-2019",2019,206,"05:41:33",45,"B3_R2",3,1,"1",0.000106218,-0.535971971,493.7975745,0.008348991,0.817339563,22.09678333,23.05025,1.258846457,49.86595415,-2.1,NA,"No","No",3,2,NA
"1473",2474,1322,"07-25-2019",2019,206,"8:14:36",45,"B3_R2",3,1,"2",0.00454931,14.53390652,295.9606644,0.266878751,0.8031225,29.29177419,30.93207097,1.776929992,51.47486917,-6.8,NA,"No","No",3,2,"26.2"
"1474",2475,1323,"07-25-2019",2019,206,"10:20:50",45,"B3_R2",3,1,"3",0.006616007,18.53578336,261.6658255,0.264143049,0.780944786,36.00816452,37.27269355,2.566995193,53.2004513,-9.8,NA,"No","No",3,2,"28.4"
"1475",2476,1324,"07-25-2019",2019,206,"12:50:32",45,"B3_R2",3,1,"4",0.009762574,15.10993098,265.0859004,0.22851735,0.828194567,43.32566774,44.17178065,4.247619404,49.69559524,-15,-10.3,"No","No",3,2,"32.8"
"1476",2477,1325,"07-25-2019",2019,206,"16:15:54",45,"B3_R2",3,1,"5",0.010842469,12.86121133,294.8352511,0.268137183,0.8031225,43.96910476,45.95385238,4.034896475,50.40897626,-18.1,NA,"No","No",3,2,"33.2"
"1477",2483,1331,"08-01-2019",2019,213,"05:24:09",45,"B3_R2",3,1,"1",0.000535914,-0.152040503,397.7681128,0.049654253,0.938701469,18.53029032,20.96845161,1.084795234,42.41397418,-2,NA,"No","No",3,2,NA
"1478",2484,1332,"08-01-2019",2019,213,"8:17:32",45,"B3_R2",3,1,"2",0.003394223,15.04291823,261.9509576,0.227969918,-0.882032144,25.84202258,27.06204194,1.549395521,49.92587979,-4.9,NA,"No","No",3,2,"23.3"
"1479",2485,1333,"08-01-2019",2019,213,"10:35:21",45,"B3_R2",3,1,"3",0.008006593,18.15043335,274.0519882,0.354187699,0.844341626,34.05567097,35.68577419,2.380296884,50.78590024,-8,NA,"No","No",3,2,"30.5"
"1480",2486,1334,"08-01-2019",2019,213,"13:02:31",45,"B3_R2",3,1,"4",0.010458406,16.29005025,280.000045,0.353803212,-0.882032144,36.42463871,37.59693548,3.10155861,46.18282323,-8.5,-3.5,"No","No",3,2,"28.1"
"1481",2487,1335,"08-01-2019",2019,213,"16:32:27",45,"B3_R2",3,1,"5",0.008244988,16.08569971,270.7746605,0.300812214,0.844341626,37.86179032,39.01887419,2.815840217,53.90751536,-8.8,NA,"No","No",3,2,"29.9"
"1482",2498,1346,"09-05-2019",2019,248,"5:36:19",45,"B3_R2",3,1,"1",0.000537502,-0.480114333,410.9961515,0.039454355,0.813651291,23.57975484,24.8002,1.357169031,49.74634389,-4.5,NA,"No","No",3,2,NA
"1483",2499,1347,"09-05-2019",2019,248,"8:26:04",45,"B3_R2",3,1,"2",0.00526006,16.36391095,274.873208,0.298108537,0.839705664,28.611845,29.44695,1.857487553,50.27498981,-6.7,NA,"No","No",3,2,NA
"1484",2500,1348,"09-05-2019",2019,248,"11:02:08",45,"B3_R2",3,1,"3",0.007161906,18.38227804,260.0103519,0.308590613,0.821130852,33.74277419,34.92284516,2.423976703,50.54596083,-14.2,NA,"No","No",3,2,NA
"1485",2501,1349,"09-05-2019",2019,248,"13:15:36",45,"B3_R2",3,1,"4",0.00768533,16.76997605,247.5184509,0.250758189,0.839705664,37.48911613,37.76307419,3.133342166,50.84726293,-14.1,-9.6,"No","No",3,2,NA
"1486",2502,1350,"09-05-2019",2019,248,"16:14:38",45,"B3_R2",3,1,"5",0.005456115,13.46998654,236.5566102,0.174793498,0.821130852,38.61205161,39.67813548,3.117142297,51.6548292,-16,NA,"No","No",3,2,NA
"1487",2508,1356,"07-28-2019",2019,209,"05:43:26",45,"B3_R2",4,1,"1",0.000289895,-0.956783845,466.9034641,0.020263016,0.795439013,23.85913548,24.72072903,1.417380863,49.64134954,-1.9,NA,"No","No",3,2,NA
"1488",2509,1357,"07-28-2019",2019,209,"8:52:30",45,"B3_R2",4,1,"2",0.006494024,13.17440039,288.1154705,0.278488431,-2.468867793,34.40000968,35.77817097,2.410970165,51.76768329,-9.3,NA,"No","No",3,2,"29.2"
"1489",2510,1358,"07-28-2019",2019,209,"11:37:18",45,"B3_R2",4,1,"3",0.011757344,16.92749535,271.2823095,0.350568138,0.791868226,41.06142903,42.66653871,3.450424752,51.4696374,-11.7,NA,"No","No",3,2,"33.7"
"1490",2511,1359,"07-28-2019",2019,209,"13:43:27",45,"B3_R2",4,1,"4",0.008454664,8.4693083,289.6100567,0.195839772,-2.468867793,44.10336667,45.24968333,4.247785182,50.73948599,-14.1,-10,"No","No",3,2,"35.1"
"1491",2512,1360,"07-28-2019",2019,209,"16:41:39",45,"B3_R2",4,1,"5",0.011867467,9.698330392,295.7624708,0.266030675,0.791868226,45.12144839,46.69185161,4.42597123,50.16316318,-10.6,NA,"No","No",3,2,"33.5"
"1492",2518,1366,"08-15-2019",2019,227,"5:55:33",45,"B3_R2",4,1,"1",0.000711635,3.128150706,289.0349109,0.050919904,0.79965293,23.80129677,24.72772903,1.398106324,49.90704231,-1,NA,"No","No",3,2,NA
